Time,Moment_AnklePlantarFlexion,Moment_HipAbduction,Moment_HipExternalRotation,Moment_HipFlexion,Moment_KneeFlexion,Force_Ankle_AnteroPosteriorForce,Force_Ankle_AxialMoment,Force_Ankle_MedioLateralForce,Force_Ankle_ProximoDistalForce,Force_Hip_AnteroPosteriorForce,Force_Hip_MediolateralForce,Force_Hip_ProximoDistalForce,Force_Knee_AnteroPosteriorForce,Force_Knee_AxialMoment,Force_Knee_LateralMoment,Force_Knee_MedioLateralForce,Force_Knee_ProximoDistalForce
1.99,68.6386828174154,20.8150024337064,1.57468376812941,1.08715366062268,11.1186650390243,263.097585823516,9.09436434024397,-271.24638938846,-2136.97644052035,-179.902943505024,-205.451900325872,813.91009947003,-505.612560533608,5.66758321770791,-2.93205053600008,19.9042183197511,-1219.05282142177
2,65.6084693720257,18.3308039551826,2.43801951590538,1.59567873563417,8.49086235179996,256.084987236409,8.35278013274754,-260.497992714198,-2023.95280188602,-175.641567199904,-203.875062632937,743.154217905197,-526.693012136176,5.89795781807664,-3.27781520161273,17.069833512299,-1148.26535222187
2.01,61.4893875878913,16.2742821229589,3.17831637262517,2.4439446913499,5.49569863292003,244.577126665902,7.68779630436406,-244.899372075948,-1880.35909957358,-170.379493642224,-206.741693603019,682.014312256357,-542.715462771625,6.16849565577252,-3.25170114202281,14.6506171762859,-1067.87283567748
2.02,56.551894764977,14.513711856043,3.69783811945286,3.54964604845558,2.46127071847796,228.897121935981,7.02963350705805,-225.495259277956,-1713.23273737884,-162.424879241008,-212.310741613268,633.422017707485,-552.318179476295,6.33862104489662,-2.89511079644681,12.5280873367573,-982.946798045324
2.03,51.0467174275923,13.0204896319318,4.00795335157493,4.90019159785461,-0.351797957052328,209.900336221958,6.4155433826604,-203.162014172742,-1529.76152538784,-152.13278060371,-221.668400507734,604.179335765867,-554.265456954037,6.41311303357234,-2.21702464167564,10.6017868497344,-899.684887826263
2.04,44.9388379705488,11.849188722916,4.18056811825462,6.78714668335698,-3.01280839627187,168.180168848033,6.27692298347647,-172.059528032676,-1307.26810008049,-140.514940096921,-237.81708957733,600.839168652874,-542.304323465993,6.48667318841047,-1.24708489087653,8.94635060723254,-815.508215840159
2.05,38.0048110882454,10.9938592020083,4.24203448426466,9.62131659294395,-5.81645325743579,128.71529948518,6.29992087984302,-138.706452187606,-1071.83321607138,-128.982507330483,-264.522121482966,624.047535791539,-522.510322248182,6.59613295844652,-0.0740441152786707,7.70735504335683,-729.628708436548
2.06,30.0469234039114,10.5517934283707,4.17240887077621,14.0803866394945,-9.29695990045556,138.564473905129,5.85443517583729,-117.911351390387,-876.662204736343,-118.509151020428,-306.784845992771,697.80368091686,-511.563458624593,6.74871394294971,1.43297328173353,6.85129526269166,-661.916736828034
2.07,22.1434662056456,9.72671070360979,3.90850368306699,17.899253512393,-11.8729253373976,145.953117926527,5.22626882955298,-97.5554814465058,-686.034773232933,-105.671979176153,-336.636727871903,747.476708911942,-480.500812812036,6.63245701234109,2.61267097804321,5.69032432544284,-584.531365601799
2.08,14.9624550262791,8.62537405296585,3.51744184340276,20.7693964959054,-13.4002925421507,153.017868263601,4.44067046055066,-79.721296104768,-516.398320025534,-91.2545155713137,-353.804331568536,772.060803867112,-436.017822588848,6.29010673766308,3.42189899890737,4.42967610910462,-504.870851939141
2.09,9.01415816687837,7.34074218922961,3.0443376168053,22.4425813299502,-13.8157442686805,160.564476714486,3.51540896123591,-65.9102783321426,-379.488771191338,-76.6565287076757,-356.857891359859,771.014114545306,-384.006354693787,5.74633123776041,3.83791853010267,3.20950522494157,-427.68667752148
2.1,4.41723012047322,5.94038300482293,2.49179026412563,22.9483849188268,-13.3363513001754,168.221747885215,2.46583268406756,-56.4220464803578,-277.367093474964,-60.99925801729,-346.03716453561,743.276732341835,-329.901672107465,5.0116906725854,3.88510624057377,2.04080338454755,-356.117660737632
2.11,1.03347095551415,4.52127130110096,1.89026974459622,22.480971630601,-12.3173899492408,175.02672206445,1.35385128701552,-50.5180379645413,-205.359537720234,-44.5859175008634,-322.59748985836,688.865532261623,-278.141356731893,4.15262249612264,3.63494171197401,0.911394369882055,-292.182891188939
2.12,-1.2913146371182,3.20502187461211,1.33523149404636,21.2034778986499,-11.0317719228881,179.733538878871,0.298225822370613,-47.1563796646962,-157.67821904752,-29.2909292937524,-290.885175681589,616.588536960367,-231.916622308298,3.29769303848244,3.18374754069297,-0.131505291919932,-237.229795110841
2.13,-2.65475914837441,2.0803545224232,0.894633044272282,19.2390826791013,-9.6230334673569,180.981020042714,-0.60726168040516,-45.446698695417,-129.543171422803,-16.2464638719636,-254.784282386148,532.446320460795,-192.765778487969,2.53270331544764,2.60743802434956,-0.985589926869262,-190.855442065708
2.14,-3.13604661660764,1.17711730755943,0.541479632111581,16.7168816817266,-8.14109678312515,177.29997439577,-1.34920714455942,-44.5842395860679,-116.436478675813,-5.32299956791512,-214.959038443967,438.410585063404,-160.678622710008,1.83414708355156,1.9579855678312,-1.58312707954349,-151.594021583399
2.15,-2.86746276255667,0.527792356705235,0.233292605756928,13.8463815787792,-6.62643077813337,167.086298588217,-1.91225561955632,-43.5400186786806,-112.523916455801,3.94927659015366,-172.110120144814,338.921466150531,-134.774466258197,1.17168244297413,1.29439491374202,-1.87216483708624,-118.218974084229
2.16,-2.11135108918739,0.204672146394718,-0.0301760537828769,11.0138638824462,-5.22238498285494,148.770447110628,-2.21638822064941,-40.9152785623144,-109.404912489101,11.3459217952787,-131.611631254984,246.50323747171,-114.168180246215,0.584231372149056,0.70874634754984,-1.80022718014527,-90.7844249315431
2.17,-1.25099228066179,0.315178653813719,-0.230959046337459,8.68879238060387,-4.15258289048585,120.896827611686,-2.14305841743136,-35.0286942825961,-96.4889781024182,16.1477260404538,-99.5219097711729,175.631695740389,-97.1681240584171,0.148499151365093,0.340948758912089,-1.39296853305165,-69.6087516711073
2.18,-0.66910868728033,0.906514819654546,-0.372488035454002,7.27950415280787,-3.62189537095441,81.7190756739154,-1.61296686168908,-24.2711827468039,-63.4613985203957,18.2251713625964,-80.0788930258817,138.250210408547,-83.1792533244494,-0.107428886726635,0.279016571509744,-0.604180406302475,-55.8494711427443
2.19,-0.546591965863865,1.86531022195639,-0.481893600230049,6.87882447804545,-3.63628550998187,69.1817430364693,-1.26270476515081,-19.5301717331462,-51.7738389836128,18.8802075071286,-73.9605187591319,135.381846241913,-80.6925288562998,-0.238001598471035,0.489339068476768,0.591816590424478,-54.1404058407561
2.2,-0.787855965160602,2.97440708559772,-0.572571319129661,7.18135655385358,-3.93290463157536,90.3593823379565,-1.30906137999129,-24.0893350434047,-71.5470071147248,19.3155274324611,-77.0088206784739,154.97475304598,-85.2650314832798,-0.307895439222385,0.834287584370826,2.02188366385464,-59.7205999366553
2.21,-0.735716485184386,3.57601780514858,-0.676563922291747,6.42195762170577,-3.25597080449086,83.7762723522119,-1.21847713834563,-21.3251040274954,-65.6876803383448,21.3802899951623,-67.5253483874369,136.171685664467,-69.4934439569364,-0.534185841649554,0.800664278875918,3.11507863621983,-47.7938584594369
2.22,-0.686335846990756,4.10219442805279,-0.74838773136632,5.73466041614917,-2.4764011287296,77.2960067637354,-1.13176993018336,-18.6110413985803,-59.9468299049797,23.2772524374893,-60.7311581434595,120.092882421941,-52.8775911994937,-0.731413674938686,0.743902591974725,4.13048359056805,-36.9023130120447
