Time,Angle_HipFlexion,Angle_HipAbduction,Angle_KneeFlexion,Angle_AnklePlantarFlexion,Angle_ElbowFlexion,Angle_WristFlexion
1.63,-0.389193652945446,2.70493042608161,1.15035236301993,0.574163678608551,5.94212225847719,-55.4566601210401
1.64,-0.571469914231433,2.63526930414816,0.917377632196857,0.890990182484426,5.87104377329126,-55.3331885171963
1.65,-0.761288387970371,2.52851130422578,0.751629021532851,1.20424692611727,5.79711331849479,-55.2060086190726
1.66,-0.95654939923745,2.38683287246216,0.651039925675508,1.51515881338202,5.72082410683131,-55.0762524605752
1.67,-1.15523397096124,2.21294893891613,0.613275040184283,1.82305945890776,5.64278311262819,-54.9451879191161
1.68,-1.35556507505769,2.01003616632752,0.635703284086172,2.12543603571112,5.56361047317952,-54.8143041208356
1.69,-1.55611249136376,1.7816392424427,0.715381799470222,2.4180549068423,5.4839848929312,-54.6852384661667
1.7,-1.75589181732058,1.53156725906783,0.849054604938471,2.69516411453027,5.4046373870701,-54.5597520681877
1.71,-1.95443085383197,1.26377756935799,1.03316547756715,2.94976950506658,5.32634475480711,-54.4397008460482
1.72,-2.15179284767766,0.9822481552065,1.26388278835846,3.17397850228919,5.24992358905973,-54.3270027227951
1.73,-2.34856392354525,0.690843440109644,1.53713261099131,3.35940212729245,5.17617315646636,-54.2236571950037
1.74,-2.54574801950175,0.393171129648437,1.84863370259705,3.49760386420484,5.10596156064713,-54.1316092448031
1.75,-2.74465471326125,0.0924498712306384,2.19393055639761,3.58057588695497,5.04017059051873,-54.0527633604941
1.76,-2.94674097015202,-0.208606590465889,2.56841816226501,3.60122105785258,4.97969119463789,-53.9889420612436
1.77,-3.15344600023804,-0.50786789098636,2.96735521449166,3.5538109523466,4.92542397641642,-53.9418375903403
1.78,-3.3660570997218,-0.803804113693041,3.38586546292058,3.43438406128088,4.87827252797253,-53.9129695278544
1.79,-3.58563870481135,-1.09541999189983,3.81893170070958,3.24104472453043,4.83913448946406,-53.9036431021437
1.8,-3.81304184875678,-1.38209964023703,4.2613928190078,2.97412670572357,4.80889027337482,-53.914909433319
1.81,-4.04897874609511,-1.66338593833079,4.7079586594644,2.63620039790669,4.78839058998876,-53.9475294914046
1.82,-4.29411262960309,-1.93875502159796,5.15325599363927,2.23192935369455,4.77844506871199,-54.0019439439736
1.83,-4.54910079355635,-2.20746466970065,5.59190943720356,1.76781107751043,4.77981445406459,-54.0782509568933
1.84,-4.81455518190453,-2.46853446653518,6.01864674735595,1.25185363298468,4.79320747969653,-54.1761931774295
1.85,-5.09093722224112,-2.72085970776253,6.42840725812724,0.6932342130335,4.81928108034316,-54.2951538027232
1.86,-5.3784461682701,-2.96340268375651,6.81643224303155,0.101964239030913,4.8586405047247,-54.4341605740079
1.87,-5.67696490689397,-3.19537841767127,7.17832619628489,-0.511436132462182,4.91183541351749,-54.5918963935463
1.88,-5.98609710272278,-3.41636572521183,7.51009142945109,-1.13626088682165,4.97934409624884,-54.7667214857058
1.89,-6.30528287342478,-3.62631293002032,7.80814759006536,-1.76194208514485,5.06155594749116,-54.9566962673818
1.9,-6.63394174300924,-3.82544781984975,8.06934979017304,-2.37836941452127,5.15879560505196,-55.1595619611721
1.91,-6.97163049102676,-4.01411882467271,8.2910175168384,-2.97619246786284,5.27121288156378,-55.372868939547
1.92,-7.31811608069703,-4.19262277667958,8.47097526929288,-3.54708750509155,5.39880654775767,-55.5939739479765
1.93,-7.67338348984926,-4.36105395819316,8.60760288375827,-4.08397254078588,5.54140463484234,-55.820097327926
1.94,-8.03757279856698,-4.51920634830366,8.69988606061501,-4.58115810601828,5.69864635262575,-56.048393589631
1.95,-8.41086510791497,-4.6665437492835,8.74745604017413,-5.03442758449303,5.86997741998589,-56.2760216370448
1.96,-8.79334894361367,-4.80223596830016,8.75060920387267,-5.4410482420506,6.05465339946487,-56.5002170741652
1.97,-9.18489648632519,-4.9252471690643,8.71030145571662,-5.79972042636404,6.25175001913245,-56.7183629961548
1.98,-9.58507102640765,-5.03445577232224,8.62811705622123,-6.11047680388494,6.4601789312276,-56.9280557393908
1.99,-9.99307513978802,-5.12878450904719,8.50621547818662,-6.37454536027491,6.67871243487884,-57.1271576179533
2,-10.407742880677,-5.20732163321309,8.34726224021459,-6.59418956082559,6.90600510015867,-57.3138443290288
2.01,-10.8275795736601,-5.26941815497108,8.15435038938435,-6.77253720961407,7.14056956819991,-57.4866846073118
2.02,-11.2507979535783,-5.31476420914244,7.93091631870568,-6.91340576960313,7.38088394808843,-57.6445830268692
2.03,-11.6754017697937,-5.34342821854919,7.68065639480603,-7.02113141437061,7.62536610282545,-57.7868359069863
2.04,-12.099265693273,-5.35587054211737,7.40744513484114,-7.10040476797448,7.87239510080227,-57.9131291176951
2.05,-12.5202143273378,-5.35293297596448,7.11525680418609,-7.15611600500153,8.12033618423444,-58.023519981182
2.06,-12.936097724955,-5.33580804810148,6.80809135489194,-7.19321106819215,8.36755834943761,-58.1184144492119
2.07,-13.3448590723745,-5.30599299264041,6.489905217413,-7.21656041992029,8.61244954744149,-58.198535883034
2.08,-13.7445930147789,-5.26523270566449,6.1645474676061,-7.2308417792419,8.85342922395955,-58.2648869571153
2.09,-14.1335942733459,-5.21545561700461,5.83570190435401,-7.24043838810425,9.08895809084874,-58.3187061890073
2.1,-14.5103970366501,-5.15870614078636,5.50683552583122,-7.249354356076,9.31754527619058,-58.361420626368
2.11,-14.8738061534651,-5.09707727887301,5.18115370012339,-7.26114838085135,9.53775327928948,-58.3945961609447
2.12,-15.2229213738355,-5.03264707279922,4.86156199697915,-7.27888654155872,9.74820141365556,-58.4198867332192
2.13,-15.5571557389984,-4.96742289159947,4.55063427606046,-7.30511396497848,9.94756863381046,-58.4389835107639
2.14,-15.8762487245103,-4.90329790281505,4.25058636113393,-7.34184413527081,10.134596749884,-58.4535649880441
2.15,-16.1802739908541,-4.84202433988447,3.96325457714318,-7.39056365200162,10.3080950062731,-58.4652488312881
2.16,-16.4696420334153,-4.78520779989076,3.69007862941538,-7.45224950535388,10.4669417471472,-58.4755502882688
2.17,-16.7450929849214,-4.7343275430198,3.43208870150056,-7.52739539024692,10.6100938229905,-58.4858397616746
2.18,-17.0076655030417,-4.69078930664031,3.18989725243808,-7.61604327432773,10.7366448337319,-58.4972674891216
2.19,-17.2586825278423,-4.65600060351034,2.96369732164462,-7.71781759781321,10.8457593781204,-58.5107936492285
2.2,-17.499681279878,-4.6314888395579,2.7532691207185,-7.83195771750959,10.9367351975063,-58.5271225700025
2.21,-17.7323244540127,-4.61905105749419,2.55799875955346,-7.95734669000803,11.0090214196253,-58.5466784183809
2.22,-17.9582727570908,-4.62093882028343,2.37691346556912,-8.09253435753639,11.0622315943548,-58.5695911362826
2.23,-18.1790071898475,-4.64007613339088,2.20873864286774,-8.23575493368857,11.0961604227579,-58.5956852057407
2.24,-18.3956005256808,-4.68029374853123,2.05198238124921,-8.38494468045286,11.1107976184906,-58.6244759051906
2.25,-18.6084603117088,-4.74652416727923,1.90505103555214,-8.53777768710198,11.1063358701823,-58.6551739536526
2.26,-18.8171245032282,-4.84481209442849,1.76639203102369,-8.69176209570592,11.0831656535211,-58.6867001113712
2.27,-19.0202938511028,-4.98184986289014,1.63464275365202,-8.84447280125451,11.0418416038612,-58.7177125737888
2.28,-19.2163758815673,-5.16364923336543,1.50873946095956,-8.99400797843408,10.982997966517,-58.7466513272169
2.29,-19.4046971588425,-5.39321439871007,1.3879307181102,-9.13966700029136,10.9072020475992,-58.7718018828994
2.3,-19.5870072679718,-5.66793931415796,1.27170042245453,-9.28263339487933,10.814783350075,-58.7913724432464
2.31,-19.7682665159983,-5.9783435532429,1.15972213206151,-9.42627863389094,10.7057362908377,-58.8035666201717
2.32,-19.9559250942521,-6.30933956401034,1.05191325615336,-9.57572731541233,10.5797892459971,-58.8066271255823
2.33,-20.1579741056764,-6.64339051772993,0.94871803888511,-9.73709249735605,10.4366097013627,-58.7988556494121
2.34,-20.3809639446487,-6.96374231874509,0.851415195483326,-9.91670607781496,10.2760449815738,-58.7786160291083
2.35,-20.6288493046218,-7.25644922960766,0.762335873145115,-10.1206390463174,10.0982906056464,-58.7443486275256
