Time,Right_Fx,Right_Fy,Right_Fz,Right_Mx,Right_My,Right_Mz,Left_Fx,Left_Fy,Left_Fz,Left_Mx,Left_My,Left_Mz
3.46,13.2442468318921,4.29301328091999,159.777294932198,-85.3103938874406,29.858759344318,6.14789466538912,-25.5866498306283,-20.2610022301654,513.455265417042,-188.142755679003,115.434684554481,-7.44845538151887
3.47,14.4710187926441,5.23126392016962,158.740701413078,-84.7667856418622,29.7108467065139,6.63110160457233,-25.006600247799,-21.5291378978534,514.550278111455,-186.502720774327,116.170756755531,-6.83354500475557
3.48,15.7751698232162,6.1877975259775,157.155414864802,-83.9571999088825,29.484061517521,7.15602118923869,-24.3563661886339,-22.9201596770465,516.123503122686,-185.028311328138,117.064457425219,-6.15900872858192
3.49,17.1402290865042,7.13886782249884,155.019980513501,-82.866348375071,29.1782401088027,7.71729087374741,-23.6554132312747,-24.4045260559245,518.146831186877,-183.730797652094,118.102888869613,-5.44244239117808
3.5,18.5166130929117,8.03389906906835,151.9529166539,-81.2926802479928,28.7260289619635,8.29911649943309,-22.8668302135342,-26.0633878543206,520.935985702316,-182.617217567582,119.365796304659,-4.64177937291881
3.51,19.8587891351082,8.91052886683722,147.699244392146,-79.1473839148387,28.0845154529445,8.87786928470032,-22.0070375222361,-27.7064614762206,524.800211950011,-182.074177870917,120.868105941117,-3.83281256705545
3.52,21.2111394601667,9.71349929770189,142.260360619982,-76.3617650628326,27.2094470514193,9.47910906207644,-21.1567345095373,-29.4151415365235,529.688354241334,-181.966282406017,122.638174521289,-3.02445165788222
3.53,22.4646512825644,10.4725065915638,136.091054548429,-73.1662907584416,26.1653941200005,10.0386694249377,-20.2569511336192,-31.1791678184716,535.146457603113,-182.099392616315,124.587442474363,-2.19322051393889
3.54,23.5790913886838,11.2077132518068,129.61299816384,-69.7789173762614,25.0430970370127,10.5304462468308,-19.2969272137822,-32.9421908600674,540.778058043573,-182.34451719777,126.624486227125,-1.34008361070054
3.55,24.5797865243859,11.9075391341465,122.676724949427,-66.1241183225418,23.8315534484032,10.9600123514887,-18.3292666736614,-34.6562307957228,546.744576738818,-182.811448951154,128.758469238543,-0.494841161751398
3.56,25.4051819294015,12.581310047145,115.454347347142,-62.2921124202414,22.5547870755823,11.296583608786,-17.3230112122239,-36.2971368621993,552.898680067411,-183.444944044133,130.954547135705,0.351060365503995
3.57,25.9836646544051,13.1546287086217,108.081523331828,-58.3566269100812,21.2044089528889,11.4977425741091,-16.243416526415,-37.7603430367706,559.144281452924,-184.208366061959,133.197023852039,1.21993245104347
3.58,26.0356506816054,13.5082488356905,100.077848987344,-54.0474075217051,19.6231607019931,11.4484319701326,-14.8464958559791,-38.9347735159683,565.979122258498,-185.360401242435,135.615258517236,2.21125258253166
3.59,25.5960154586797,13.6469076609601,91.5222924373104,-49.4299305237585,17.865932676222,11.1825050190777,-13.1677848225988,-39.7859409644624,573.336232828105,-186.894367582195,138.168603287653,3.28312410424674
3.6,24.5819541785472,13.4580645547203,83.2926071668848,-44.9579520002183,16.1031893080582,10.6752890199667,-11.136073518364,-40.1817987797785,580.352406660679,-188.39692891379,140.682282160118,4.45374118571377
3.61,22.8387780232791,12.7193731808412,75.6653156996298,-40.7567747972973,14.3949676580772,9.89017371044383,-8.6042784633775,-39.8927706678882,586.756197089011,-189.772896964389,143.09374669306,5.7567600348774
3.62,20.3331321247839,11.4602706747611,66.5238340420618,-35.7123700126139,12.3958411705076,8.78802253388623,-5.53343954787589,-38.9508742593056,594.660680471006,-192.158462352422,145.760498715429,7.23299980310068
3.63,16.6951319457853,9.43362148489625,54.4122804577587,-29.0607513657058,9.88105744788014,7.21187605321648,-1.52723411016802,-37.1346230003803,605.494268857153,-196.31055268372,148.943251184069,9.05641397965785
3.64,11.3980129712422,6.3382498328719,37.5759870565466,-19.9186916406921,6.61134008394439,4.93247563879922,3.96389893750231,-33.9732082144754,621.005760966229,-203.373996642359,152.91433204333,11.4125211004105
3.65,4.54787445192509,2.65188173703974,15.534230996585,-8.17220361666246,2.62327431401081,1.94630242198177,10.9208160572648,-30.1205287875099,641.626592995067,-213.253768642196,157.743489377764,14.395079347066
3.66,0.0448477318685052,0.0320743596437984,0.184405065494737,-0.0984415454412116,0.0262485237898723,0.0193744175086199,15.2341578100849,-27.1816474151902,655.702571558136,-219.801732156529,161.040934169802,16.1600916354621
3.67,-0,-0,-0,-0,-0,-0,14.5761095998573,-27.0726793019429,654.914377221407,-218.220777424113,161.32248915097,15.9123082206488
3.68,-0,-0,-0,-0,-0,-0,13.584530496914,-26.7779870345663,654.038399572619,-217.005607458142,161.417886318846,15.4507378883362
3.69,-0,-0,-0,-0,-0,-0,12.4120526084355,-26.698832339544,653.178422175293,-215.669205557293,161.468859136906,14.9766841520775
