Time,Moment_ElbowFlexion,Moment_ElbowPronation,Moment_WristAbduction,Moment_WristFlexion,Force_ElbowHumeroUlnar_AnteroPosteriorForce,Force_ElbowHumeroUlnar_AxialMoment,Force_ElbowHumeroUlnar_LateralMoment,Force_ElbowHumeroUlnar_MedioLateralForce,Force_ElbowHumeroUlnar_ProximoDistalForce,Force_WristRadioCarpal_AxialMoment,Force_WristRadioCarpal_DorsoVolarForce,Force_WristRadioCarpal_ProximoDistalForce,Force_WristRadioCarpal_RadialForce
0.61,-6.2976480461118,16.4378160613348,14.0346920855387,-31.4655637123053,-57.848258638452,-8.62019187520987,27.1794761945484,19.3964672420164,-10.503824904111,-9.16962180150369,-8.78685583444797,-106.195981389805,38.033111330197
0.62,-6.31323577272911,16.43127007619,14.0158509138402,-31.450426869482,-57.8013946647897,-8.61498340220652,27.1840772606484,19.3021352349772,-10.5031277594096,-9.1672003094771,-8.68696917930174,-106.392369107158,37.9227411664391
0.63,-6.32872486117352,16.4264411784375,13.9984762800688,-31.4373405170965,-57.7535344285191,-8.61085495974062,27.1894260345312,19.2161213956674,-10.5022613786041,-9.16596417848969,-8.59445742995415,-106.565754050768,37.8188338867838
0.64,-6.34373320857616,16.4183014802475,13.9772010886336,-31.4320064144562,-57.7014493288374,-8.60330256605183,27.192581111587,19.1707995873949,-10.4949129291758,-9.15866481915444,-8.54282599343913,-106.712691921286,37.7208851467218
0.65,-6.35801651864519,16.4066106468285,13.9522571280454,-31.4328934266473,-57.645319901321,-8.59226580313896,27.1930089260947,19.1621996512751,-10.4816867435615,-9.14551836747383,-8.52828463129659,-106.831355225082,37.6291403005951
0.66,-6.3713904547462,16.3963311135795,13.929832431321,-31.4351837923084,-57.592777358342,-8.58193412405118,27.1941552798854,19.1596399270698,-10.4698925703352,-9.13352313485904,-8.51892596033135,-106.924087983583,37.5489774039945
0.67,-6.38356276600432,16.3886966640318,13.9118972720454,-31.437587692159,-57.5474555329179,-8.57334624657973,27.1967932756645,19.1555565127384,-10.4618130075913,-9.12446885713188,-8.50676549350537,-106.99194868269,37.4833753290229
0.68,-6.39422983144373,16.3809601387834,13.8957680271161,-31.4428555275406,-57.5085285340129,-8.56412558076659,27.1990565717494,19.1672659585013,-10.4542683220189,-9.11450432225303,-8.50964189742939,-107.03376328801,37.4327877408438
0.69,-6.40320240542759,16.3746686742262,13.8836351316724,-31.4493848925517,-57.4795445130859,-8.55560360734117,27.2019354923959,19.185131014443,-10.4498158285103,-9.10585314516548,-8.51742681077404,-107.051672867685,37.399685274512
0.7,-6.41042391276502,16.3706766058025,13.8768395538588,-31.4531811413327,-57.4602025350381,-8.54893889203543,27.2050131912247,19.1951379771262,-10.4504347984571,-9.10064889926828,-8.5159619236638,-107.048183271557,37.3819914324359
0.71,-6.41581530211613,16.3669337665377,13.8732264353326,-31.4545056543025,-57.4478166539548,-8.54265283148238,27.2062882756588,19.205283517606,-10.4537851726213,-9.09651974610392,-8.51379389569117,-107.023617895419,37.3771454631203
0.72,-6.41942246971227,16.3638402312237,13.8731859853091,-31.4536387023359,-57.4437566560767,-8.53702778769709,27.2063339727505,19.2144001339888,-10.4603188253606,-9.09383440420886,-8.50972629190601,-106.978964668838,37.3861601402851
0.73,-6.42129516058045,16.3640599435595,13.8797071978808,-31.4480695921283,-57.4512609510324,-8.5344134491177,27.206881734046,19.206521802121,-10.4734661696482,-9.09629410367666,-8.48728157608939,-106.91693671733,37.4105959584112
0.74,-6.42149646759394,16.3660857107751,13.8908664158036,-31.4393361520495,-57.4685846248297,-8.53365948415706,27.2066769162476,19.1918190919044,-10.4908313672094,-9.10172791321733,-8.45710066656914,-106.838914207135,37.4488358806714
0.75,-6.42022253571704,16.3699571356884,13.9063201242828,-31.4294255809868,-57.4968841389014,-8.53473294037282,27.2060483241808,19.1764281220924,-10.5116270939878,-9.10955629110977,-8.42515007515365,-106.751155253698,37.5009208419521
0.76,-6.41706183721297,16.378111833078,13.9287595225677,-31.4166452409269,-57.5384669398523,-8.53956610709404,27.2070211277897,19.146723630076,-10.5386291711883,-9.12300537246628,-8.37815907362788,-106.645117175528,37.570398016861
0.77,-6.41224298505358,16.3922086409235,13.9594764420343,-31.3996562091665,-57.5930247126107,-8.54964456566393,27.210831384598,19.0924594811143,-10.5732398759931,-9.14429039865239,-8.30565153492254,-106.527806464952,37.6544015036718
0.78,-6.40604085716763,16.405744655759,13.990142572543,-31.3843312374022,-57.6492962768362,-8.55943628118437,27.2135293327884,19.0490887779541,-10.6059599011245,-9.1644106747995,-8.24498866218425,-106.400873794415,37.7428960783519
