Time,Moment_ElbowFlexion,Moment_ElbowPronation,Moment_WristAbduction,Moment_WristFlexion,Force_ElbowHumeroUlnar_AnteroPosteriorForce,Force_ElbowHumeroUlnar_AxialMoment,Force_ElbowHumeroUlnar_LateralMoment,Force_ElbowHumeroUlnar_MedioLateralForce,Force_ElbowHumeroUlnar_ProximoDistalForce,Force_WristRadioCarpal_AxialMoment,Force_WristRadioCarpal_DorsoVolarForce,Force_WristRadioCarpal_ProximoDistalForce,Force_WristRadioCarpal_RadialForce
2.23,0.175084194,0.018266063,-0.038807996,-0.148776627,-0.469615819,0.019844951,-0.192999337,2.118868602,5.638958559,-0.039757147,-1.137824083,3.867070951,-0.903353382
2.24,0.161001767,0.016243754,-0.039922071,-0.14445288,-0.424762883,0.02200475,-0.20226303,2.139035149,5.52805713,-0.040660681,-1.125283997,3.766171564,-0.915244994
2.25,0.141158447,0.014332661,-0.041068419,-0.140503022,-0.355501791,0.024091659,-0.204776879,2.127566611,5.412415792,-0.041518655,-1.100933238,3.667527065,-0.931886237
2.26,0.128755227,0.012183929,-0.042174553,-0.136241605,-0.318791353,0.026187246,-0.212170344,2.140756622,5.306903207,-0.042412464,-1.086202167,3.570025218,-0.942263897
2.27,0.114357358,0.010068683,-0.043309321,-0.132252464,-0.273792609,0.028169659,-0.216142349,2.139092454,5.203449653,-0.043302097,-1.066182672,3.476491187,-0.954813701
2.28,0.100706492,0.007931182,-0.044454093,-0.128434216,-0.232120452,0.030033575,-0.219037314,2.134157116,5.106031925,-0.04420132,-1.045348806,3.38744682,-0.967312345
2.29,0.087920418,0.005788577,-0.045605009,-0.124831457,-0.194078614,0.031741882,-0.220877485,2.126329493,5.015837553,-0.045107865,-1.023904831,3.30382327,-0.979769484
2.3,0.075954474,0.003666529,-0.046753719,-0.12149571,-0.15914485,0.033243465,-0.221493647,2.115024594,4.933653058,-0.046012832,-1.001703452,3.226485343,-0.992251242
2.31,0.065582136,0.001559791,-0.047890167,-0.118432396,-0.130710522,0.034527735,-0.221466479,2.103222862,4.861139734,-0.046915132,-0.979802046,3.15608766,-1.004146146
2.32,0.055721996,-0.000466563,-0.049002252,-0.11574204,-0.103190114,0.035474933,-0.21962982,2.08543215,4.797391159,-0.047789775,-0.956350358,3.093474578,-1.016270556
2.33,0.0473511,-0.002424665,-0.050074894,-0.113415543,-0.080909607,0.036074648,-0.216679108,2.065059603,4.74393731,-0.048632687,-0.932550736,3.039101709,-1.027764747
2.34,0.040223867,-0.004287012,-0.051099055,-0.111501943,-0.062346842,0.036249876,-0.212247976,2.040304932,4.700625088,-0.049431873,-0.907837889,2.993533692,-1.038807443
2.35,0.034402776,-0.006040576,-0.052066859,-0.110031055,-0.047518182,0.035940698,-0.206251442,2.010631106,4.667549554,-0.050180114,-0.882104671,2.957218294,-1.049338228
2.36,0.029919093,-0.007677482,-0.052975754,-0.109027335,-0.036328461,0.035096438,-0.19865104,1.975621584,4.644718357,-0.050875769,-0.855327513,2.930542378,-1.059374196
2.37,0.026802661,-0.009196031,-0.05382824,-0.10851218,-0.028889991,0.033673993,-0.189434375,1.934897056,4.631974611,-0.051522207,-0.827506107,2.91382008,-1.068990986
2.38,0.02505895,-0.010601302,-0.054633925,-0.108496643,-0.025201809,0.031658182,-0.178715034,1.888583568,4.629215876,-0.052130979,-0.79887925,2.907304031,-1.078346627
2.39,0.024667906,-0.011902489,-0.05540636,-0.108987198,-0.025316953,0.029049292,-0.166636296,1.836903582,4.636234022,-0.052717669,-0.76973322,2.911169279,-1.087652902
2.4,0.02553398,-0.013107777,-0.056159632,-0.109981276,-0.028760514,0.025866802,-0.15337506,1.78024562,4.652894806,-0.053299066,-0.74047119,2.925522617,-1.097151373
2.41,0.027459851,-0.014218782,-0.056903538,-0.111467025,-0.034184194,0.022142503,-0.139084732,1.718955446,4.679153651,-0.053888179,-0.711549978,2.95039566,-1.107069198
2.42,0.030150866,-0.015228573,-0.057641003,-0.113431827,-0.039654136,0.017894088,-0.123761979,1.652768975,4.714798245,-0.054489965,-0.683201353,2.985711511,-1.117610074
2.43,0.033265535,-0.016125626,-0.058371179,-0.115858421,-0.042978793,0.013142918,-0.107341279,1.581211945,4.759441855,-0.055104835,-0.655572735,3.031255959,-1.128956451
2.44,0.036468559,-0.016898206,-0.059092369,-0.118724368,-0.04222498,0.007925138,-0.089754751,1.503828282,4.812453905,-0.055731489,-0.628779245,3.086646598,-1.141271576
2.45,0.039459322,-0.017536824,-0.059803469,-0.122000208,-0.035957105,0.002301807,-0.070986225,1.420397895,4.872986174,-0.056368593,-0.602969459,3.151316452,-1.154691523
2.46,0.041981871,-0.018034845,-0.060503983,-0.125645376,-0.023172828,-0.003628913,-0.051132522,1.331200776,4.940076561,-0.057015572,-0.578433113,3.22451128,-1.169303433
2.47,0.043829613,-0.018387994,-0.061192763,-0.129609373,-0.003323772,-0.009738418,-0.030385514,1.236936183,5.012652503,-0.057671332,-0.555553266,3.305288446,-1.185125967
2.48,0.044846901,-0.018593094,-0.061866178,-0.133832211,0.023770621,-0.015875148,-0.009016401,1.138652083,5.089558179,-0.058332614,-0.53477714,3.392524236,-1.202083508
2.49,0.044930724,-0.018646525,-0.062516053,-0.138246797,0.057965597,-0.021879044,0.012666205,1.037557629,5.169548569,-0.058991792,-0.516538177,3.484926281,-1.219983657
2.5,0.044035129,-0.018543272,-0.063128433,-0.14277965,0.09886715,-0.027589644,0.034328383,0.934966088,5.251323274,-0.059635796,-0.50124106,3.581056232,-1.238499768
2.51,0.042175595,-0.018276281,-0.06368272,-0.147354754,0.145793702,-0.032861624,0.055657533,0.832090972,5.333512966,-0.060244828,-0.489174071,3.679359809,-1.257167266
2.52,0.039433555,-0.017836681,-0.064152062,-0.151894653,0.197811528,-0.03756877,0.076361989,0.730053501,5.414726372,-0.060792821,-0.480518398,3.778209028,-1.275388317
2.53,0.035957846,-0.01721439,-0.064504383,-0.156322711,0.253734613,-0.04160903,0.09618036,0.629854146,5.493586963,-0.061248301,-0.475338384,3.875951846,-1.29245031
2.54,0.03196184,-0.016398944,-0.064703934,-0.160565599,0.312133482,-0.044908099,0.114890255,0.532352256,5.568772034,-0.061575718,-0.473575877,3.970967741,-1.307554319
2.55,0.027717637,-0.015380812,-0.064713727,-0.164554706,0.371373408,-0.047418061,0.132298671,0.438329709,5.6390915,-0.061737815,-0.475086643,4.061730182,-1.319856023
2.56,0.023546181,-0.014152292,-0.064497461,-0.168229116,0.429628848,-0.04911953,0.148253922,0.348455329,5.70349665,-0.061697299,-0.479630312,4.146859956,-1.328503547
2.57,0.019807087,-0.012709298,-0.064022782,-0.171535905,0.484937896,-0.050015721,0.162619851,0.263413744,5.761174971,-0.061420217,-0.486943443,4.225182552,-1.33269162
2.58,0.016884487,-0.011052336,-0.063263414,-0.174432342,0.535227669,-0.050132508,0.175282192,0.18388446,5.811552458,-0.06087797,-0.496743148,4.295767124,-1.331705121
2.59,0.015170345,-0.009187406,-0.062201201,-0.176886903,0.578375488,-0.049516094,0.186145851,0.110554671,5.854303893,-0.060049428,-0.508750358,4.357953874,-1.324961228
2.6,0.015043987,-0.007126386,-0.060827388,-0.178880027,0.612295688,-0.048231362,0.195139537,0.044092833,5.889339053,-0.05892235,-0.522697254,4.411364467,-1.312042651
2.61,0.016849396,-0.004886976,-0.059143217,-0.180404193,0.635051341,-0.046359721,0.202221893,-0.014891641,5.916779283,-0.057494183,-0.538329544,4.455895936,-1.292720869
2.62,0.020873486,-0.002492353,-0.057159923,-0.181463165,0.644972319,-0.043995947,0.207385014,-0.065884827,5.936930531,-0.055772347,-0.55540938,4.49169875,-1.266968151
2.63,0.027328409,2.94E-05,-0.054898121,-0.182070554,0.640759896,-0.041244206,0.210655272,-0.10849806,5.950250737,-0.053773947,-0.57371702,4.519140438,-1.234956949
2.64,0.036339183,0.002646244,-0.052386583,-0.182248034,0.621567385,-0.038213835,0.212094216,-0.142498628,5.957306244,-0.051524812,-0.59304468,4.538757094,-1.197046083
2.65,0.047937077,0.005323088,-0.049660516,-0.182023402,0.587051279,-0.03501509,0.211799911,-0.167839576,5.958717421,-0.049057972,-0.613182256,4.551196251,-1.153755407
2.66,0.06205918,0.008023052,-0.046759621,-0.181428495,0.537387576,-0.031754901,0.209905902,-0.184676506,5.955100254,-0.046411821,-0.633902365,4.55715633,-1.105732533
2.67,0.078554192,0.01070844,-0.043726165,-0.180497042,0.473251388,-0.028532864,0.206575986,-0.193364621,5.947012738,-0.043628213,-0.654951727,4.55732876,-1.053715355
2.68,0.097193569,0.01334178,-0.040603141,-0.17926267,0.395764187,-0.02543797,0.201996276,-0.1944422,5.934911664,-0.040750569,-0.6760495,4.55234785,-0.998493081
2.69,0.117686445,0.015886867,-0.037432539,-0.177757301,0.306416926,-0.022546379,0.196367747,-0.188612077,5.919120642,-0.037822017,-0.696888618,4.542751667,-0.940867841
2.7,0.139696663,0.018309805,-0.034253792,-0.176010143,0.206978185,-0.019920218,0.189900962,-0.176725976,5.899809479,-0.03488364,-0.717137426,4.528956301,-0.881619408
2.71,0.162868102,0.020579735,-0.031102493,-0.17404683,0.09936201,-0.017607191,0.18280549,-0.159733585,5.876996204,-0.031973079,-0.736455676,4.51124423,-0.821470131
2.72,0.186797403,0.02267113,-0.028009677,-0.171892439,-0.014271082,-0.015640211,0.175328272,-0.138859634,5.850512214,-0.029122859,-0.754423294,4.489775707,-0.761097445
2.73,0.211151089,0.024561111,-0.025001092,-0.169565649,-0.132055049,-0.014038859,0.167656608,-0.115114785,5.820144325,-0.026361051,-0.770725682,4.464595586,-0.701045967
2.74,0.235546964,0.02623432,-0.022097411,-0.167088056,-0.251907145,-0.012808655,0.160038673,-0.089857579,5.785539709,-0.023709171,-0.784935796,4.435680379,-0.64182069
2.75,0.259655935,0.027680104,-0.019314442,-0.164479303,-0.371999772,-0.011943119,0.152693261,-0.064334256,5.746369175,-0.021183659,-0.796691807,4.402967608,-0.58382603
2.76,0.283073445,0.028896691,-0.016664701,-0.161766951,-0.490224142,-0.011420185,0.145928997,-0.040244416,5.70227513,-0.018794902,-0.805480793,4.36641957,-0.527486742
2.77,0.305933198,0.029872522,-0.014153407,-0.15894719,-0.606841085,-0.011232119,0.13958639,-0.017001641,5.653366807,-0.016554151,-0.811701647,4.325962543,-0.472760148
2.78,0.327437538,0.03063065,-0.011790766,-0.156082436,-0.718187101,-0.011318601,0.134372347,0.001744101,5.599180926,-0.014458986,-0.814147905,4.281758702,-0.420360738
2.79,0.347786151,0.031169214,-0.009578151,-0.153174517,-0.82496903,-0.011661335,0.130101063,0.0167138,5.540122116,-0.012514544,-0.813332717,4.233928231,-0.370197105
2.8,0.366764641,0.031504402,-0.007518625,-0.150257694,-0.92618945,-0.012218011,0.126982491,0.026700883,5.476423209,-0.010718469,-0.809055572,4.182775332,-0.322521003
2.81,0.384293969,0.031652871,-0.005613223,-0.147361942,-1.021504717,-0.012951963,0.125120192,0.031029944,5.408554752,-0.009067373,-0.801349401,4.1287097,-0.277484386
2.82,0.400337114,0.031634047,-0.003861441,-0.144518384,-1.110809728,-0.01382974,0.12459829,0.02913447,5.337147019,-0.007555887,-0.790313631,4.072251979,-0.235208243
2.83,0.415139644,0.031462335,-0.002258546,-0.141741706,-1.195221931,-0.014839419,0.125260404,0.021646974,5.263128106,-0.006179347,-0.776535824,4.013984394,-0.195571753
2.84,0.427677132,0.031192829,-0.000810954,-0.139136361,-1.27058947,-0.015886869,0.128143375,0.003357168,5.186745414,-0.004916931,-0.758336379,3.954753374,-0.159507141
2.85,0.439706499,0.030798408,0.000503403,-0.13661401,-1.344354944,-0.01707251,0.131706184,-0.018284863,5.110091465,-0.003777819,-0.738987836,3.895079432,-0.125612367
2.86,0.45011565,0.030339667,0.00168019,-0.134285081,-1.411988424,-0.018307512,0.137083106,-0.048956626,5.033512577,-0.002737117,-0.716651008,3.835915472,-0.094852757
2.87,0.459330798,0.029830245,0.002730447,-0.132150658,-1.47534351,-0.019614519,0.143962141,-0.087243566,4.958372372,-0.001787618,-0.692247824,3.778019186,-0.066904397
2.88,0.467480097,0.029292022,0.00366338,-0.130230174,-1.534994658,-0.021001936,0.152300262,-0.133045461,4.885834282,-0.000918407,-0.666166365,3.722174733,-0.041666244
2.89,0.474703121,0.02874512,0.004489122,-0.128539376,-1.591520947,-0.022484212,0.162031184,-0.186132002,4.817027423,-0.00011882,-0.638808618,3.669129719,-0.019003654
2.9,0.481147198,0.028207514,0.005218471,-0.127090301,-1.64548884,-0.024080288,0.17306566,-0.246135186,4.753019276,0.000621259,-0.610580721,3.619578578,0.001247163
2.91,0.486966257,0.02769462,0.005862439,-0.125891151,-1.697450183,-0.025811804,0.185288306,-0.312529088,4.694799368,0.001310959,-0.581892972,3.574151353,0.019272592
2.92,0.492321767,0.027218879,0.006431692,-0.124946126,-1.747953544,-0.02770109,0.19855214,-0.384603016,4.643272679,0.001957881,-0.553167442,3.533407838,0.03527342
2.93,0.497384533,0.026789431,0.006935926,-0.124255314,-1.79756218,-0.029768866,0.212673157,-0.461437712,4.599262037,0.002567561,-0.524849113,3.497836709,0.049455488
2.94,0.502335697,0.026411985,0.007383289,-0.12381475,-1.846868866,-0.032031702,0.227427165,-0.54189355,4.563518501,0.003143047,-0.49741619,3.467859315,0.062019453
2.95,0.50736568,0.026088949,0.007779888,-0.123616737,-1.896499136,-0.034499313,0.242550091,-0.624614856,4.536737247,0.003684638,-0.471386487,3.443837505,0.07314989
2.96,0.512924224,0.025811384,0.008130774,-0.12363388,-1.948231842,-0.037180657,0.257520369,-0.706969236,4.519783864,0.004185882,-0.447755996,3.426067117,0.083189931
2.97,0.518182701,0.025611,0.008431913,-0.123920461,-1.998137732,-0.040030744,0.272911495,-0.7916368,4.5124389,0.004657951,-0.425340603,3.414895526,0.091515083
2.98,0.524859362,0.025432281,0.008689902,-0.124360874,-2.053603605,-0.043072153,0.287024045,-0.870179343,4.516588755,0.005069149,-0.407406615,3.410449666,0.099318935
2.99,0.532062323,0.025307819,0.008898239,-0.125013147,-2.110369768,-0.046235262,0.300480431,-0.945369617,4.531855369,0.005429937,-0.392638891,3.413018632,0.105899017
3,0.540065754,0.025233748,0.009060803,-0.125860013,-2.169220056,-0.049475145,0.312918378,-1.014943379,4.558600222,0.005736385,-0.38159883,3.422698577,0.111473862
3.01,0.548923383,0.025220556,0.009192635,-0.126906768,-2.229806808,-0.052736759,0.32433237,-1.07791897,4.596488401,0.006000277,-0.374052484,3.439420484,0.116304766
3.02,0.558046281,0.025312451,0.009330525,-0.128211864,-2.288625678,-0.055969039,0.335548465,-1.136613189,4.643628858,0.006266931,-0.36794717,3.462817095,0.120619337
3.03,0.567156012,0.025542854,0.009515663,-0.12981351,-2.343706159,-0.059142236,0.347164243,-1.192093144,4.698262369,0.006579072,-0.361668352,3.492438952,0.124930975
3.04,0.575819274,0.025929913,0.009753966,-0.131736499,-2.392867131,-0.062220777,0.359461711,-1.244931251,4.759652181,0.006947281,-0.354449509,3.528262439,0.129082999
3.05,0.58440789,0.026433976,0.009997546,-0.133917613,-2.438217805,-0.065127731,0.371346854,-1.290710526,4.829536624,0.00731418,-0.348593492,3.570754892,0.132534722
3.06,0.59304569,0.027014621,0.010182348,-0.136292904,-2.48076545,-0.067745396,0.381719209,-1.325518462,4.909440584,0.007611535,-0.34643999,3.620331871,0.134333939
3.07,0.601864569,0.027638919,0.010259823,-0.138805607,-2.521356597,-0.069946312,0.389681617,-1.345985585,5.000024136,0.00778654,-0.349789612,3.677070045,0.133798978
3.08,0.610744484,0.028294637,0.01020404,-0.141429162,-2.559486838,-0.071620831,0.394854651,-1.350602183,5.100850266,0.00781352,-0.359277539,3.740764005,0.130467981
3.09,0.619424011,0.028982375,0.010004815,-0.144153966,-2.593927084,-0.072686202,0.39718151,-1.339026272,5.210880702,0.007684845,-0.37482865,3.811022773,0.124052695
3.1,0.627571492,0.029708928,0.00966134,-0.146976467,-2.623121826,-0.073086971,0.39677358,-1.311563298,5.32876173,0.007403094,-0.395997405,3.887303046,0.114381314
3.11,0.63483757,0.030482565,0.009178176,-0.149892248,-2.645465361,-0.0727927,0.39381175,-1.268828732,5.452954095,0.006976034,-0.422172496,3.968912266,0.101370477
3.12,0.640893371,0.031309815,0.008562899,-0.152892232,-2.659495173,-0.071795573,0.388490338,-1.211556593,5.581797863,0.006413589,-0.452690809,4.055008409,0.085014814
3.13,0.645456055,0.032193385,0.00782473,-0.15596097,-2.664018481,-0.07010874,0.380990762,-1.140512172,5.713561204,0.005726107,-0.486895067,4.144606363,0.065383377
3.14,0.648302508,0.033130965,0.006973671,-0.159076338,-2.65817809,-0.067765281,0.371474728,-1.056473106,5.84649068,0.004923399,-0.52415705,4.236593975,0.042615508
3.15,0.649272432,0.034114699,0.006019821,-0.16221017,-2.641464612,-0.064817194,0.360087948,-0.960246347,5.978864031,0.00401417,-0.563882369,4.32975789,0.016911238
3.16,0.648262994,0.03513119,0.004972635,-0.165329468,-2.613686368,-0.061333763,0.346967106,-0.852695185,6.109038832,0.003005568,-0.605508185,4.422817113,-0.011485545
3.17,0.645223785,0.036161336,0.003839404,-0.168397092,-2.574939656,-0.057398195,0.332230909,-0.734711158,6.235507294,0.001901958,-0.648531601,4.514464637,-0.042318062
3.18,0.65246205,0.036116231,0.001332674,-0.169812061,-2.585836598,-0.051927003,0.288798871,-0.51622021,6.391810871,-0.000775866,-0.751289043,4.610322163,-0.089224569
3.19,0.639278434,0.037606749,0.000603141,-0.173385918,-2.495408994,-0.047992946,0.283507994,-0.421745935,6.492483407,-0.001404077,-0.769297632,4.692481698,-0.118679542
3.2,0.607995161,0.040556483,0.001709608,-0.178993877,-2.315628415,-0.045125255,0.315063231,-0.44609835,6.537105832,2.76E-05,-0.704726909,4.760086529,-0.128045403
3.21,0.610017773,0.040182319,-0.001223217,-0.179703972,-2.300755925,-0.039253091,0.264301983,-0.192780558,6.674120818,-0.003145606,-0.814608799,4.840256982,-0.182852257
3.22,0.596901165,0.040854353,-0.002818143,-0.181913636,-2.213215096,-0.034466259,0.242392076,-0.036109879,6.764687963,-0.004790305,-0.859634573,4.906927956,-0.223602738
3.23,0.581803781,0.04137578,-0.004511232,-0.183864124,-2.117271449,-0.029809684,0.219528325,0.124389218,6.845015123,-0.006548262,-0.903572091,4.965673203,-0.265898421
3.24,0.564499093,0.041721741,-0.006333316,-0.185533357,-2.012244464,-0.025336473,0.195641139,0.287790472,6.914658559,-0.008443306,-0.946401269,5.015976025,-0.310286618
3.25,0.545053476,0.041869222,-0.008305394,-0.186892792,-1.898679188,-0.021097918,0.170556159,0.454007519,6.973438191,-0.010493064,-0.988359811,5.057402578,-0.357014048
3.26,0.523421134,0.041808675,-0.010439608,-0.187930141,-1.776546411,-0.017131647,0.144282147,0.622341277,7.021104756,-0.012703634,-1.029317888,5.089639436,-0.406291353
3.27,0.498706693,0.04156588,-0.012737736,-0.188694343,-1.64204302,-0.01342805,0.1175973,0.788618415,7.056785851,-0.015057033,-1.067504593,5.112571112,-0.458722943
3.28,0.474172333,0.041053155,-0.015195084,-0.188989881,-1.509588233,-0.010115984,0.088154878,0.963961116,7.082729758,-0.017592131,-1.108099417,5.125722951,-0.512273649
3.29,0.449051171,0.040013962,-0.018250022,-0.188740407,-1.379327981,-0.007045638,0.052301449,1.151843312,7.096213924,-0.020714499,-1.157628708,5.129867108,-0.574650387
3.3,0.436847285,0.037793589,-0.022812622,-0.186139636,-1.307258109,-0.005356395,-0.017328384,1.454890073,7.156404592,-0.025567892,-1.282129344,5.134373869,-0.653574345
3.31,0.365258348,0.039905578,-0.021802933,-0.190297874,-0.954976158,-0.000668246,0.035608535,1.342269166,7.056238757,-0.02398262,-1.131771632,5.104016963,-0.674255652
3.32,0.350424826,0.037556984,-0.026204285,-0.187417691,-0.878019158,0.000926191,-0.029663474,1.62416576,7.066976433,-0.028590003,-1.236625083,5.083625095,-0.750120833
3.33,0.317461324,0.036346876,-0.029072488,-0.186217079,-0.715849187,0.003219857,-0.059370283,1.779606708,7.034032825,-0.031401737,-1.262821731,5.05003543,-0.810373082
3.34,0.284832134,0.035027853,-0.031925776,-0.184674333,-0.557439152,0.005425,-0.089020459,1.93022247,6.989947503,-0.034180616,-1.287197079,5.007662794,-0.869437535
3.35,0.253172092,0.033611707,-0.034729486,-0.182779859,-0.405720931,0.007597997,-0.118536458,2.075609507,6.934945,-0.036895283,-1.310073694,4.956771388,-0.92642587
3.36,0.223029715,0.032110177,-0.037449663,-0.180530047,-0.263184458,0.009802327,-0.147784028,2.215209742,6.869238548,-0.03951457,-1.331619301,4.897652884,-0.98048758
3.37,0.194843762,0.030533249,-0.040056529,-0.177927725,-0.131789951,0.012106922,-0.176594155,2.348387521,6.793085653,-0.042010783,-1.351868047,4.830643086,-1.030882083
3.38,0.168926346,0.028887861,-0.042527242,-0.174982717,-0.012913514,0.014583637,-0.204779282,2.474490346,6.706850588,-0.044362378,-1.370739571,4.75614157,-1.07703825
3.39,0.14545388,0.027177159,-0.044847818,-0.17171225,0.092676049,0.017304032,-0.232145736,2.59289693,6.611068899,-0.046555895,-1.388061675,4.674631995,-1.118597774
3.4,0.127646747,0.025298499,-0.047029872,-0.16795155,0.170641665,0.020187076,-0.261126421,2.715801257,6.508885456,-0.048643276,-1.409085248,4.586213803,-1.153594341
3.41,0.102081328,0.02367316,-0.049017363,-0.164528656,0.280748343,0.023902066,-0.280549499,2.789448327,6.391354558,-0.050398167,-1.410501083,4.493689698,-1.189995981
3.42,0.089462152,0.02163608,-0.050903552,-0.160241602,0.330860197,0.027562386,-0.307272843,2.896146182,6.275081897,-0.052178745,-1.427788663,4.394415252,-1.21550906
3.43,0.074891943,0.019637219,-0.052657309,-0.156005531,0.387157114,0.03183282,-0.32922968,2.977952595,6.150864108,-0.053767137,-1.435580582,4.291803888,-1.239552383
3.44,0.061788099,0.017556411,-0.054308875,-0.151653236,0.434420703,0.036560015,-0.349194305,3.048974835,6.022952954,-0.055240176,-1.439810535,4.186179864,-1.26035849
3.45,0.049749306,0.015392921,-0.055879121,-0.147246444,0.474386883,0.041722969,-0.366889521,3.10854582,5.892980773,-0.056617386,-1.439984091,4.078617985,-1.278586454
3.46,0.036158001,0.013224786,-0.057371971,-0.14297604,0.51893913,0.04726666,-0.380133164,3.146812396,5.760255559,-0.057875763,-1.431815115,3.97052228,-1.296184192
3.47,0.030324748,0.010740332,-0.058860784,-0.138360636,0.525538964,0.053136204,-0.396870139,3.20284562,5.636657005,-0.059200459,-1.431429606,3.86174744,-1.308021981
3.48,0.016197947,0.008477112,-0.06026548,-0.134359125,0.567356292,0.059119297,-0.403504093,3.211645387,5.507086067,-0.060326953,-1.41161091,3.755662764,-1.324108341
3.49,0.005197537,0.006077177,-0.061643158,-0.130376515,0.59258492,0.065151137,-0.409565115,3.219876077,5.38519497,-0.061448439,-1.391808705,3.65163446,-1.337612425
3.5,-0.003783836,0.003601422,-0.062985303,-0.12654179,0.605967208,0.071122039,-0.414015291,3.223073642,5.271649077,-0.062542449,-1.370016034,3.551010131,-1.349385661
3.51,-0.020061825,0.001397735,-0.064217792,-0.123381061,0.652220697,0.076374684,-0.40908038,3.184039535,5.15617557,-0.06343784,-1.33131248,3.45584066,-1.364992159
3.52,-0.027878159,-0.00101531,-0.06540623,-0.120136784,0.657322624,0.081525058,-0.407591084,3.165113794,5.059300451,-0.064368697,-1.301050356,3.365205058,-1.374647565
3.53,-0.038566527,-0.003211214,-0.066460562,-0.117439963,0.675488731,0.085746914,-0.400147593,3.120912975,4.96758435,-0.065123968,-1.261069895,3.281440312,-1.385128389
3.54,-0.04871164,-0.005252447,-0.067366625,-0.115147587,0.691890536,0.089044954,-0.389529525,3.064769225,4.88598972,-0.06572795,-1.217155131,3.204915882,-1.39399967
3.55,-0.056639413,-0.007144644,-0.068099472,-0.113230034,0.698796795,0.091379783,-0.376862355,3.001852361,4.81661162,-0.066170612,-1.171639811,3.136164615,-1.399880155
3.56,-0.064058183,-0.008790984,-0.068631287,-0.111767042,0.706657119,0.092503037,-0.361128571,2.926683478,4.758216689,-0.066412041,-1.1230306,3.076127233,-1.403642436
3.57,-0.068976322,-0.010223975,-0.06895219,-0.110699523,0.706095243,0.092505868,-0.34381778,2.845828048,4.713078522,-0.066460555,-1.074334579,3.025116295,-1.403836651
3.58,-0.071487599,-0.011419775,-0.069056149,-0.110035959,0.698655554,0.091363869,-0.325091356,2.759315862,4.681391957,-0.066311221,-1.026141803,2.983671781,-1.400480476
3.59,-0.071410633,-0.012377118,-0.068948025,-0.109772284,0.683999532,0.089113116,-0.305298162,2.668033665,4.663182934,-0.065971833,-0.979279291,2.952131663,-1.393530803
3.6,-0.068594528,-0.013105582,-0.068641695,-0.109898646,0.661720228,0.085827926,-0.284807177,2.573014808,4.658436206,-0.065459155,-0.934564171,2.930726792,-1.38307218
3.61,-0.063024813,-0.013622599,-0.068159688,-0.11040493,0.631816243,0.081602154,-0.263925898,2.475084185,4.666826581,-0.064797602,-0.892615126,2.919567209,-1.369385183
3.62,-0.054763452,-0.013953893,-0.06753209,-0.111282363,0.594216763,0.076543387,-0.242905823,2.374893493,4.687667183,-0.064018069,-0.853830878,2.918621183,-1.352902309
3.63,-0.04397692,-0.014130726,-0.066793007,-0.112527825,0.548804886,0.070744156,-0.221874635,2.272664923,4.719779869,-0.063154008,-0.818230114,2.927697159,-1.334174424
3.64,-0.030910508,-0.014187363,-0.065981717,-0.114129757,0.495941216,0.064326049,-0.201019753,2.169037546,4.762102753,-0.062244686,-0.785936758,2.946524395,-1.313866582
3.65,-0.015978688,-0.014149298,-0.065130545,-0.116077814,0.436951662,0.057377593,-0.180376686,2.064192178,4.813419009,-0.061321715,-0.756788929,2.974753255,-1.292647179
3.66,0.000226544,-0.014029368,-0.064263335,-0.118356292,0.37466978,0.049968184,-0.159887883,1.958150706,4.872652415,-0.060408437,-0.730548525,3.01201542,-1.2711716
3.67,0.017025343,-0.013833013,-0.06339713,-0.120951868,0.312412705,0.042135182,-0.139361679,1.850503838,4.938492205,-0.05952041,-0.706717334,3.057859055,-1.250061529
3.68,0.033771567,-0.01356616,-0.062548922,-0.123848167,0.253202075,0.033928512,-0.118624678,1.740977135,5.009503252,-0.058672765,-0.684802078,3.111727302,-1.229922037
3.69,0.049919467,-0.013238403,-0.061736692,-0.127026704,0.199143863,0.025416062,-0.097545292,1.629456856,5.084068649,-0.057880936,-0.664311471,3.172921196,-1.211311891
3.7,0.065040864,-0.01286254,-0.06098048,-0.130458656,0.151688003,0.016715456,-0.076143507,1.5164575,5.160725932,-0.057162863,-0.645030662,3.240640567,-1.194737712
3.71,0.078823865,-0.012452904,-0.060299652,-0.13410754,0.111575704,0.007976294,-0.05454565,1.40290692,5.238125837,-0.056535949,-0.626921595,3.313982389,-1.180616676
3.72,0.091063037,-0.012022913,-0.059711372,-0.137925904,0.079161855,-0.000615444,-0.033013491,1.290270413,5.315192233,-0.056016181,-0.610225193,3.391977757,-1.1692576
3.73,0.10165003,-0.011582531,-0.059227018,-0.141859475,0.054411418,-0.008864449,-0.011874283,1.180231367,5.391023957,-0.055614154,-0.595316201,3.473594631,-1.160821297
3.74,0.110565921,-0.011136233,-0.058850127,-0.145847654,0.037039098,-0.016576054,0.0084952,1.074612957,5.464904823,-0.055333203,-0.5826887,3.55775804,-1.155297418
3.75,0.11788048,-0.010682153,-0.058575147,-0.149825267,0.026517044,-0.02356757,0.027691322,0.975269294,5.536267609,-0.05516813,-0.572911963,3.643363186,-1.152489334
3.76,0.123752163,-0.010211987,-0.058386917,-0.153724706,0.022048907,-0.029678266,0.045305426,0.883986158,5.604650214,-0.055104632,-0.566582749,3.729289366,-1.152008952
