Time,Moment_ElbowFlexion,Moment_ElbowPronation,Moment_WristAbduction,Moment_WristFlexion,Force_ElbowHumeroUlnar_AnteroPosteriorForce,Force_ElbowHumeroUlnar_AxialMoment,Force_ElbowHumeroUlnar_LateralMoment,Force_ElbowHumeroUlnar_MedioLateralForce,Force_ElbowHumeroUlnar_ProximoDistalForce,Force_WristRadioCarpal_AxialMoment,Force_WristRadioCarpal_DorsoVolarForce,Force_WristRadioCarpal_ProximoDistalForce,Force_WristRadioCarpal_RadialForce
2.42,0.309039923889066,-0.0015582070426132,0.0312567953097625,0.00014501484774502,1.82961575254435,0.0143896446058719,-0.0318491002274168,0.0320838889457109,0.427036897299417,-0.0105705900394356,0.0549248665634169,-0.18461389328102,-0.639531737823281
2.43,0.34221180459759,-0.00234062449674974,0.0338982264371039,-7.26165121078764e-05,2.00708034302671,0.0159734038461151,-0.0366183559684957,0.0580978894199262,0.52603007971577,-0.0111315922493207,0.0561829377427259,-0.169204431245991,-0.697154156562521
2.44,0.369554449269144,-0.00306609523600403,0.0359752492633232,-0.000314991706366458,2.14878267203229,0.0174269701344643,-0.0404743265973088,0.0796483302605293,0.615667943867107,-0.0115135772377502,0.0565979658015915,-0.149621292731631,-0.74306657869026
2.45,0.389994345011071,-0.00370477642293325,0.0374364296000149,-0.000534443216319794,2.24920138722984,0.018538547521862,-0.043598703000174,0.0980914789579699,0.690688527771102,-0.0117031830618412,0.0557335623486618,-0.127907292620901,-0.776000994670317
2.46,0.402792873209067,-0.00422827407067758,0.0382517588976734,-0.000705382421910252,2.3045671071146,0.0191982949287099,-0.0460271846315387,0.113796856974202,0.747056827670761,-0.0116985176943541,0.0534852002461316,-0.105663649951318,-0.795164711036083
2.47,0.407755687648562,-0.00461459166953616,0.0384308471057458,-0.000815775856035628,2.31408852552863,0.0193573432247459,-0.0477804734171444,0.126903313651354,0.782486976530191,-0.0115118377107634,0.0499190632875155,-0.0841220998445196,-0.800641573927967
2.48,0.405277055100675,-0.00484908554419497,0.0380267799020875,-0.000873830609880125,2.28033521984911,0.0190629810658582,-0.0487992829761442,0.136877851676762,0.79637350950658,-0.0111717863340196,0.045434900018366,-0.0642398868915977,-0.793466633357161
2.49,0.396310564866838,-0.00491614149195271,0.0371345505523839,-0.000917183976638109,2.20939093341385,0.0185056256820238,-0.0488294578725728,0.142131237489967,0.789575918607354,-0.0107306280281888,0.0410314920777435,-0.0468919069077551,-0.77557552225078
2.5,0.382614749736422,-0.00485749254995016,0.0358999049322425,-0.000947273773184827,2.1104478377678,0.0176652498005234,-0.048282078294502,0.143555501052859,0.766374090298255,-0.0102144502393891,0.0364390553336023,-0.0315331416765492,-0.750139422601181
2.51,0.36560133350726,-0.00462019711952205,0.0344546686416435,-0.00106779141149121,1.99373526893222,0.0170634129480325,-0.0462439672572079,0.137010258860456,0.728417423224843,-0.0097305801392914,0.0343000610982998,-0.0196477662214161,-0.719814486011515
