Time,Moment_AnklePlantarFlexion,Moment_HipAbduction,Moment_HipExternalRotation,Moment_HipFlexion,Moment_KneeFlexion,Force_Ankle_AnteroPosteriorForce,Force_Ankle_AxialMoment,Force_Ankle_MedioLateralForce,Force_Ankle_ProximoDistalForce,Force_Hip_AnteroPosteriorForce,Force_Hip_MediolateralForce,Force_Hip_ProximoDistalForce,Force_Knee_AnteroPosteriorForce,Force_Knee_AxialMoment,Force_Knee_LateralMoment,Force_Knee_MedioLateralForce,Force_Knee_ProximoDistalForce
3.48,9.44609434993257,42.3581288352698,-16.7654824785052,-24.8551701127015,39.811623267919,347.961290251208,-7.82679827113873,30.6707368731891,-2446.04924110463,382.938185490305,546.358989589073,5091.99129180696,308.364287253916,10.4771142148613,30.3370392480613,-158.215331823054,-3375.93562079098
3.49,10.7166700108198,41.5640804924204,-16.6821795005561,-23.7009133952977,40.0910053315278,350.679029538362,-8.13871847577136,41.8991357014748,-2446.55418966159,384.6150238258,522.973370797999,5037.40198716146,314.218302070075,10.122807737239,29.0690635222667,-156.400230212798,-3365.74856568128
3.5,12.0001992755221,40.9674056646024,-16.6012978525866,-22.5505174473173,40.4285603746702,352.582768773975,-8.49477911000365,44.3958193122425,-2454.21059985278,381.158164789838,500.28836288473,4969.12471495468,319.663612848262,9.75531574729199,27.6140315473029,-154.359004363946,-3354.32835835307
3.51,13.3924649717125,40.594285785092,-16.6177097379247,-21.4941943927919,40.9232612359007,354.90083908566,-8.83934797975057,42.3974180544528,-2475.11040770377,379.05079728881,483.402031717065,4923.91560941244,326.171255990662,9.53234011170727,26.5969245447312,-153.78743129603,-3360.19361490336
3.52,14.8882382785179,40.4253209307944,-16.705520618659,-20.5925443686948,41.5970525792526,362.089767339072,-9.22817797432891,49.9570517420132,-2506.2105860002,377.735313532996,470.894569442601,4899.14249972907,333.576588895513,9.42549156252064,25.8617477638349,-154.293651093805,-3381.68811803123
3.53,16.3955206374351,40.3281907999802,-16.7607353639457,-19.7910114204697,42.3506956030633,369.327250194771,-9.69500544894116,58.289190627087,-2547.12508701158,370.239302108676,457.477303223201,4850.80590969291,340.229585637197,9.48275216496828,25.3991337066837,-155.311264648271,-3406.67033859062
3.54,17.8804353065209,40.1787436224741,-16.7592054322204,-19.0210244939858,43.1081623437941,376.95899258259,-10.2062495625561,66.9168992136955,-2593.24758122719,355.914330229396,443.626676267447,4773.5135176298,345.975208459225,9.58910332187333,24.9028154669834,-155.665954965705,-3425.62199160382
3.55,19.3968376973174,40.0339228286228,-16.7435758475667,-18.364119326922,43.9435039494595,384.967164110063,-10.7450071204324,75.6723780456046,-2644.51866582713,339.078980116804,432.905589803411,4694.27638984845,351.462992775123,9.72635160205358,24.4580167989042,-155.915041461804,-3447.46824427537
3.56,20.9658487328723,40.0557884938882,-16.7802662654713,-17.8928522277028,44.9340898907421,393.017250196897,-11.3081770111959,84.3693137089685,-2700.68612501353,323.785659017437,424.967497037564,4635.01619542666,357.733877579461,9.87943128646332,24.1460472619841,-156.769515871299,-3482.03821240612
3.57,22.5467784604411,40.3080706315839,-16.9179694555969,-17.5169642103791,46.034179034652,400.677687536384,-11.8558422630343,92.8533268986539,-2759.25530035867,313.203580090173,422.007394911337,4611.46708190073,365.043121683937,10.0705792533315,24.0836497569565,-158.915720176944,-3533.10784465111
3.58,24.0794186977524,40.6936428823629,-17.1339767915876,-17.1191967443497,47.136449126362,408.088561877292,-12.3624787946032,100.719293970908,-2815.65261895654,306.297058595602,422.700609818839,4610.42847767606,372.646529596325,10.2354147071437,24.0289094362774,-161.34802489627,-3589.64456242263
3.59,25.5259749910261,41.1141643010416,-17.3520307606843,-16.6541235656867,48.1715539333859,415.511238960342,-12.8641454683347,107.963887319059,-2869.55443063939,297.106180408294,424.072465355977,4597.79698132429,379.255566229864,10.3524848148436,23.772955333408,-163.04492940776,-3637.80629339597
3.6,26.9591207576981,41.593077014298,-17.5802453823385,-16.1902226163154,49.2032515718164,422.918585844327,-13.3710346449022,114.68372564131,-2921.91820223829,286.606572737838,425.763151257704,4579.47357411616,385.124984636858,10.4114555450418,23.3308256403699,-164.188915101023,-3681.7896307905
3.61,28.4674840376343,42.1636493842631,-17.8994841292776,-15.7378497505175,50.2820659065063,430.14379780803,-13.8226870638235,121.123425383257,-2973.89425017209,283.032091884705,430.393248760522,4595.16270970482,391.169544375523,10.4846269819263,23.0890915761889,-166.44303409772,-3738.88348294456
3.62,30.0089867895342,42.7354459299572,-18.2781869392028,-15.2126889550142,51.3196228759833,437.434023627789,-14.2123478867588,126.890043516336,-3020.9553882209,283.628945571398,434.945691959487,4624.39671962298,396.55196208336,10.4775702319234,22.6985656725419,-168.400358977248,-3795.89539071391
3.63,31.4948645788007,43.1604005145106,-18.5887096225125,-14.5032045497312,52.1748189250379,444.75673646664,-14.5829906755692,132.232418062708,-3062.8294756887,278.295383936949,437.170647631183,4612.61653676865,398.845850511086,10.4330704309508,21.9549682281898,-168.972317161187,-3830.52796465935
3.64,32.9538586562572,43.3840089864036,-18.8108423567325,-13.5925069847716,52.8325759124618,452.241169084827,-14.9244317870245,137.266461679646,-3099.47829291015,266.749309774487,435.358096597337,4554.12485231956,397.472134413488,10.3654248456814,20.8161513793523,-168.079187314842,-3839.73863909471
3.65,34.48284606021,43.4916243510894,-19.0168560077455,-12.5657813549325,53.393154934485,459.739030934783,-15.2093042966334,142.080525263843,-3131.32051416526,255.708357463173,432.188885427503,4487.24416147579,393.826492962238,10.2683399627281,19.497066203586,-166.736132597643,-3839.73787376554
3.66,36.0902872316203,43.5428342004432,-19.2107729540783,-11.4749827006906,53.8914435125352,467.059990985733,-15.4480129286132,146.516133914296,-3158.23907033433,245.468264481783,428.619114305197,4419.34648716967,388.124788802491,10.1481454697828,17.9538546320066,-165.825441403277,-3834.71750018741
3.67,37.694364282429,43.4687898966304,-19.3331569542487,-10.2643244143119,54.2423323062329,474.431999279594,-15.670499305066,150.665018062399,-3179.70465370221,231.777323223612,422.964465613202,4326.14207987773,379.363886526133,9.99690833138574,16.1218619009052,-164.508396637668,-3813.65683303562
3.68,39.2619533833592,43.2052218711558,-19.3597365645636,-8.89924312646674,54.3995531128266,482.108484843016,-15.8908486122741,154.817730246386,-3195.68071311795,214.176988844673,414.45685417648,4201.44933322254,367.283194456306,9.78676148516019,14.1265876366535,-161.765311597049,-3772.87002878328
3.69,40.8308514288434,42.8012424528274,-19.3239758835889,-7.45751127456968,54.429598270452,490.24140328648,-16.125223095566,158.152288115093,-3206.62844449035,195.725162851261,404.443322659536,4064.45797736143,352.060775137787,9.49259421585374,12.2230687625343,-157.655903581547,-3722.70434935888
3.7,42.4260151888917,42.3470751720327,-19.2716797002437,-6.01383689714747,54.3997606360076,498.721961230158,-16.3743636357007,161.876535787565,-3216.12015211535,179.720463903679,394.716967391488,3937.53906520773,335.25304999082,9.14343677614603,10.6620872847157,-152.975218108619,-3674.17985851339
3.71,44.0303686444919,41.8359163252405,-19.2120472513039,-4.5909732286413,54.3066905896181,507.298404022519,-16.626792422545,167.268018193958,-3225.74118134241,168.332674926755,386.024177864197,3831.97670750739,317.880828198069,8.76090499471161,9.63547170004084,-147.993002600693,-3631.69879219242
3.72,45.6181724802579,41.1793613051301,-19.0926454691659,-3.21760289419845,54.1153605566758,515.740158830739,-16.8894526748349,174.818066637257,-3233.44350144304,159.392924478825,377.076061834672,3735.70607416842,299.972977692071,8.2847901357565,8.9999083168873,-141.688619078816,-3587.96075893975
3.73,47.2189190183462,40.3433581113716,-18.8737229911522,-2.00135242346665,53.8543672369872,523.972025147583,-17.1976215930301,185.256959620538,-3238.86821801065,151.601413405936,367.908207985372,3646.24422836536,280.451534643406,7.67603684865443,8.83335082383585,-133.873135341635,-3545.12916797209
3.74,48.9096783280074,39.3693314903017,-18.6207180106049,-1.01093772702424,53.574651391828,532.063702619894,-17.52214722709,198.878795748733,-3241.58853775487,150.561433386168,359.499613183857,3593.85413886882,259.817328922389,6.84220632515494,9.05807155830575,-124.684198306518,-3512.30278571188
3.75,50.6681574371607,38.2836065158786,-18.4004163847922,-0.215778983843776,53.2309891721708,539.274628841793,-17.7475617023331,214.477929826262,-3242.01563827578,166.202074788506,355.890062770316,3627.39796805414,239.853117009708,5.95255697865538,10.3758961104979,-117.418738760094,-3508.49671711698
3.76,52.2825852143948,37.0605952945128,-18.1366807167967,0.494445800522625,52.63352933625,544.078539066052,-17.821257311591,229.670181886837,-3230.80026316858,187.918888361536,352.502936004183,3684.11415349805,219.027367560453,4.94781526656896,11.893108563135,-109.996768638471,-3498.00778558466
3.77,53.5706406422656,35.6235765236391,-17.734619241608,1.2529135437284,51.5942079974556,545.504621130743,-17.7361477485702,243.548411373376,-3204.13338677137,202.994388264341,344.754820756464,3684.81769064886,194.384977938169,3.9803168509533,13.0753198064663,-101.43373208779,-3448.14577371904
3.78,54.6201805657968,33.9472818899104,-17.2231313992563,2.01162375627489,50.1644619438909,543.715317576466,-17.4847643084105,256.205875139614,-3164.35020672027,216.602771459278,334.44785060025,3658.91492004318,169.444891854244,3.08051151648301,13.9437083192882,-92.6903619746044,-3366.64747345078
