Time,Moment_AnklePlantarFlexion,Moment_HipAbduction,Moment_HipExternalRotation,Moment_HipFlexion,Moment_KneeFlexion,Force_Ankle_AnteroPosteriorForce,Force_Ankle_AxialMoment,Force_Ankle_MedioLateralForce,Force_Ankle_ProximoDistalForce,Force_Hip_AnteroPosteriorForce,Force_Hip_MediolateralForce,Force_Hip_ProximoDistalForce,Force_Knee_AnteroPosteriorForce,Force_Knee_AxialMoment,Force_Knee_LateralMoment,Force_Knee_MedioLateralForce,Force_Knee_ProximoDistalForce
1.72,2.426141428,2.68436261,-2.265917265,5.650274978,-1.221787313,117.1862105,1.017970986,-429.6546234,140.9221168,47.94811851,-44.79290691,242.2785456,-26.27771561,-0.625661793,-4.097009818,-6.706617509,-198.8557533
1.73,3.380958392,1.404825621,-1.791228868,5.522020364,-0.935812213,112.2038376,1.088234464,-427.7134954,121.9280023,46.75725676,-45.1388475,226.6366258,-27.37105102,-0.51030387,-5.079335151,-7.998686213,-194.7242332
1.74,4.956318123,-0.113560409,-1.217741598,5.371786225,-0.37268303,105.5523924,1.158633463,-425.8023582,91.82212152,44.68060948,-46.34683836,209.9707606,-27.55797444,-0.339049894,-6.435707695,-9.848316575,-190.3628602
1.75,7.033358559,-1.902733058,-0.5427331,5.239978285,0.389169174,97.58792187,1.191142031,-423.6598331,52.3156998,42.1482214,-48.72426251,193.6907331,-27.34393142,-0.120846632,-8.123546151,-12.23512043,-186.0686323
1.76,9.787288087,-3.867774474,0.1927498,5.132779443,1.437596825,88.5291746,1.198619595,-423.6910457,1.620566359,38.90086179,-53.71964984,183.461774,-26.59134039,0.172166343,-10.19182566,-15.19327709,-182.5938955
1.77,12.48021998,-6.286564779,1.046849015,5.358148528,2.222355751,79.49812611,1.019325525,-420.4665883,-51.31233272,37.24769769,-61.72607608,191.2717325,-34.83010681,0.588805656,-13.02102354,-21.302871,-204.7756321
1.78,15.19341531,-8.808873257,1.944458131,5.650253756,2.938968285,70.15731668,0.738265306,-414.7870968,-107.0759692,36.15944861,-70.33489539,219.7177023,-45.7035831,1.092871306,-15.94659345,-28.76412445,-236.9607589
1.79,17.58192101,-10.91541964,2.662503007,5.564506875,3.638974208,61.62902083,0.365343132,-408.8077615,-158.438675,35.93628397,-78.67724317,251.7069796,-56.72317053,1.561429069,-18.1126452,-35.02765108,-267.2104351
1.8,19.35862359,-12.5245322,3.174421014,5.220199013,4.071367037,55.10292412,-0.122549093,-402.256118,-200.5100946,35.41949127,-84.85955532,279.1253487,-67.0827634,1.836544922,-19.33576076,-38.22408351,-284.2833083
1.81,20.87173372,-14.04701708,3.619541636,4.874157599,4.207406447,50.14209556,-0.752352717,-395.6968844,-238.6492608,34.1710935,-90.16244912,302.0633446,-77.84015817,1.938853701,-20.21551137,-39.13350732,-289.044206
1.82,22.53838042,-15.47464375,4.002290116,4.573361096,4.226738926,44.84632196,-1.462834404,-386.7461866,-281.5971613,32.72311884,-95.41860459,322.211334,-89.43644198,2.05296309,-21.05570635,-39.69369794,-290.3813242
1.83,24.2627754,-16.60429819,4.304137673,4.122095835,4.21510142,38.8969189,-2.196158329,-373.9383851,-327.3248315,30.94862425,-98.99078745,334.2715102,-101.8459861,2.18462646,-21.62152804,-39.67809844,-290.6175052
1.84,26.07438777,-17.56832149,4.569702543,3.805435337,4.012639962,32.45160452,-2.987554768,-357.0217717,-376.1526802,29.77557058,-103.1896842,337.4248309,-111.6999957,2.34335972,-22.05113971,-39.24391215,-284.0610691
1.85,28.00343669,-18.17217659,4.783260913,3.448712328,3.702870087,25.24898559,-3.739192912,-335.399138,-428.8915365,30.67686088,-108.4131926,334.6711897,-120.7475994,2.539887048,-21.95562505,-38.50456958,-281.9245688
1.86,29.80212339,-18.46341071,4.909325743,3.502594681,2.982731454,19.12329646,-4.548734054,-308.4728953,-479.3494807,35.80767412,-119.1425559,330.2223136,-160.9897595,2.433041689,-21.26776889,-35.48440048,-320.8840833
1.87,31.43018365,-18.00102977,4.875589716,3.522059284,2.12238185,13.02869382,-5.150626407,-278.1755111,-526.0565124,36.0707458,-129.3718173,334.9603443,-205.2784469,2.30019405,-20.08110325,-31.18373141,-357.7192891
1.88,32.77365549,-16.80686617,4.6520292,3.498674498,1.126046865,7.214515501,-5.532385126,-245.6247951,-566.0670049,33.90818198,-133.4994959,329.4304669,-252.0414531,2.080630983,-18.32421693,-25.6651497,-392.9954994
1.89,33.55118836,-14.99315335,4.291289171,3.217405373,0.11396027,1.779031328,-5.658109289,-211.0488175,-593.8411803,23.46020126,-134.5272929,314.6735521,-294.4757144,1.813330776,-16.30845601,-19.59079488,-413.4651244
